id,date,temperature,precipitation,sunshine_hours,snowfall,wind_speed,humidity
3514,2016/8/14,26.4,0,7.1,0,2.8,67
3515,2016/8/15,27.2,0,2.2,0,3.7,74
3516,2016/8/16,27.1,33.5,2.2,0,4.1,81
3517,2016/8/17,28.7,9.5,9.5,0,6.1,78
3518,2016/8/18,28.4,4.5,5.9,0,3,83
3519,2016/8/19,28.2,0,7.5,0,3.3,79
3520,2016/8/20,26.3,18.5,2.1,0,3.5,91
3521,2016/8/21,28,0,6,0,2.8,82
3522,2016/8/22,26.3,104,0,0,5,93
3523,2016/8/23,27,0,0.7,0,3.3,84
3524,2016/8/24,26.5,5.5,4.9,0,2.6,84
3525,2016/8/25,27.9,0,11.9,0,2.6,78
3526,2016/8/26,28.4,0,12.5,0,3,76
3527,2016/8/27,24.8,2.5,1.1,0,2.9,85
3528,2016/8/28,22.5,10.5,0,0,3,89
3529,2016/8/29,26.1,2.5,2.9,0,3.8,88
3530,2016/8/30,25.6,20,2.1,0,5.5,83
3531,2016/8/31,27,0,11.5,0,5.8,63
3532,2016/9/1,27.2,0,11.1,0,3,71
3533,2016/9/2,26.9,0,11,0,3.2,75
3534,2016/9/3,27,2,6.4,0,3.1,79
3535,2016/9/4,27,12,5.7,0,2.3,85
3536,2016/9/5,28.2,0,10.2,0,3,78
3537,2016/9/6,28.3,0,10,0,4.9,77
3538,2016/9/7,27.1,3.5,2.3,0,4,86
3539,2016/9/8,27.2,0.5,3.4,0,4,87
3540,2016/9/9,27.8,0,10.8,0,2.2,72
3541,2016/9/10,27.2,0,8.9,0,3.3,72
3542,2016/9/11,23,16.5,0,0,2.4,91
3543,2016/9/12,24.5,0,1.3,0,3.5,82
3544,2016/9/13,23.2,57.5,0,0,2.8,96
3545,2016/9/14,22.7,9,0.2,0,2.3,92
3546,2016/9/15,24.3,5,0.1,0,2.1,89
3547,2016/9/16,23.6,0.5,0,0,1.6,90
3548,2016/9/17,25.3,0,5.8,0,2.4,85
3549,2016/9/18,25.2,0.5,0,0,3.9,89
3550,2016/9/19,21.8,19.5,0,0,3,96
3551,2016/9/20,19.3,112,0,0,5.6,99
3552,2016/9/21,20.4,0,0.1,0,3.3,86
3553,2016/9/22,19.6,52.5,0.1,0,4.4,97
3554,2016/9/23,21.4,17,0,0,1.3,99
3555,2016/9/24,21.9,5,0,0,2.2,96
3556,2016/9/25,23.8,0,4.9,0,2.1,87
3557,2016/9/26,25.5,0,4.5,0,1.7,85
3558,2016/9/27,26,0,7.2,0,2.2,89
3559,2016/9/28,26.9,0,4.2,0,4.1,84
3560,2016/9/29,25.4,0,0.5,0,2.9,83
3561,2016/9/30,21.7,1,1,0,2.6,67
3562,2016/10/1,20.1,2,0,0,2.6,88
3563,2016/10/2,22.9,0,6.3,0,1.7,79
3564,2016/10/3,22.8,3.5,0.1,0,2.4,94
3565,2016/10/4,25.2,0,6.6,0,2.2,77
3566,2016/10/5,24.6,0.5,1.9,0,3.1,81
3567,2016/10/6,26.2,0,7.8,0,3.8,64
3568,2016/10/7,21.5,0,4,0,3.7,53
3569,2016/10/8,22.3,12,1.1,0,3.5,83
3570,2016/10/9,22.8,6.5,0,0,5.3,74
3571,2016/10/10,18.9,0,0.1,0,3,60
3572,2016/10/11,18.2,0,0.4,0,2.6,65
3573,2016/10/12,18.6,0,8,0,2.4,66
3574,2016/10/13,16.9,0,0.1,0,3,70
3575,2016/10/14,16.8,0,3.6,0,3,58
3576,2016/10/15,17.4,0,10.6,0,3,63
3577,2016/10/16,18.5,0,5.5,0,2.5,64
3578,2016/10/17,18.1,13.5,0,0,3,91
3579,2016/10/18,21.6,3.5,7.6,0,2.1,83
3580,2016/10/19,21.4,0,5.3,0,2.7,78
3581,2016/10/20,22.3,0,10.1,0,2.8,64
3582,2016/10/21,19,0,4,0,3,60
3583,2016/10/22,17.2,0,0,0,3.3,69
3584,2016/10/23,18.4,0,4.9,0,3.7,67
3585,2016/10/24,15.8,0,5.9,0,2.5,52
3586,2016/10/25,14.8,3,3,0,2.6,70
3587,2016/10/26,20.4,0,10.3,0,2.7,80
3588,2016/10/27,19.7,0,5.2,0,4.2,53
3589,2016/10/28,12.8,20,0,0,3.5,76
3590,2016/10/29,15.9,1,0,0,2.7,75
3591,2016/10/30,12.4,1,0,0,2.7,73
3592,2016/10/31,14.7,0,4.8,0,2.5,67
3593,2016/11/1,13.9,9.5,2.8,0,2.9,77
3594,2016/11/2,11.6,2.5,0,0,3.2,64
3595,2016/11/3,13.3,0.5,9.2,0,3.5,65
3596,2016/11/4,14.4,0,9.4,0,3.2,49
3597,2016/11/5,15.3,0,7.3,0,3.4,61
3598,2016/11/6,15.8,0,9.9,0,3.8,56
3599,2016/11/7,11.8,0,6.8,0,2.9,60
3600,2016/11/8,11,3.5,1,0,2.2,74
3601,2016/11/9,10.9,5,3.9,0,6.8,49
3602,2016/11/10,10.1,0,0.4,0,4,50
3603,2016/11/11,9.4,47,0,0,5.4,96
3604,2016/11/12,14.6,0,9.4,0,2.9,79
3605,2016/11/13,15.1,0,8.7,0,2.4,79
3606,2016/11/14,14.3,3.5,0,0,2.6,84
3607,2016/11/15,15.5,0.5,1.7,0,2.7,83
3608,2016/11/16,12.9,0,1.1,0,3.5,50
3609,2016/11/17,13.3,0,8,0,2.7,57
3610,2016/11/18,12.5,0,7.8,0,2.4,60
3611,2016/11/19,10.6,24,0,0,2.8,90
3612,2016/11/20,15,0,8.3,0,1.9,85
3613,2016/11/21,13.4,1.5,0,0,3.3,86
3614,2016/11/22,14.6,12.5,7.1,0,1.9,89
3615,2016/11/23,11.7,1,0.3,0,4.2,56
3616,2016/11/24,3.1,21,0,0,4.9,91
3617,2016/11/25,6.4,0,9.6,0,2.8,75
3618,2016/11/26,8.9,0,6.9,0,3.3,71
3619,2016/11/27,10.6,10,0.3,0,2.9,82
3620,2016/11/28,11.5,6,1.1,0,4.1,63
3621,2016/11/29,10.8,0,3.8,0,4.9,45
3622,2016/11/30,9.4,0,5.2,0,3.5,55
3623,2016/12/1,11.1,18.5,4.4,0,3.7,84
3624,2016/12/2,12.3,0,9.4,0,3.4,50
3625,2016/12/3,12.1,0,5.6,0,2.4,54
3626,2016/12/4,13.1,0.5,7.2,0,2.6,67
3627,2016/12/5,13.8,2.5,7.6,0,2,76
3628,2016/12/6,11.7,0,8.3,0,4.8,55
3629,2016/12/7,8.4,0,2.7,0,3.2,50
3630,2016/12/8,9.8,0,9,0,2.7,52
3631,2016/12/9,12.1,0,9.3,0,4.9,55
3632,2016/12/10,9.1,0,8.5,0,4.7,44
3633,2016/12/11,7.4,0,6.7,0,3.8,40
3634,2016/12/12,7.5,0,7.8,0,2.3,49
3635,2016/12/13,10.1,4.5,1.7,0,2.4,66
3636,2016/12/14,8.7,39,0,0,4.4,76
3637,2016/12/15,7,0,3.3,0,4.3,38
3638,2016/12/16,5.5,0,8.3,0,4.6,44
3639,2016/12/17,8.1,0,9.5,0,2,47
3640,2016/12/18,9,0,7.6,0,1.5,60
3641,2016/12/19,11.5,0,8.8,0,1.7,57
3642,2016/12/20,10.8,0,4.3,0,2.2,69
3643,2016/12/21,11.8,0,8.1,0,1.9,68
3644,2016/12/22,16,13.5,2.8,0,5,83
3645,2016/12/23,16.2,7.5,8.9,0,6.2,55
3646,2016/12/24,9.3,0,8.7,0,4.3,43
3647,2016/12/25,8.1,0,5.1,0,2.3,52
3648,2016/12/26,8.9,0,1.1,0,2.8,60
3649,2016/12/27,13.2,4.5,0.7,0,6.1,79
3650,2016/12/28,6.8,0,9.5,0,5.3,42
3651,2016/12/29,6.4,0,5.4,0,3,54
3652,2016/12/30,6.6,0,8.2,0,4.8,42
3653,2016/12/31,7.2,0,8.7,0,2.2,52
3654,2017/1/1,8.5,0,9.5,0,2.4,56
3655,2017/1/2,8.9,0,6.7,0,1.9,65
3656,2017/1/3,9.2,0,9,0,2.8,51
3657,2017/1/4,9.3,0,9.2,0,3.4,47
3658,2017/1/5,7.3,0,9.5,0,6.9,38
3659,2017/1/6,5.5,0,9.4,0,3.3,44
3660,2017/1/7,5.2,0,9.1,0,2.3,54
3661,2017/1/8,4.4,19.5,0,0,5.7,76
3662,2017/1/9,8.3,4.5,1.9,0,5,80
3663,2017/1/10,8.6,0,8.3,0,2.8,61
3664,2017/1/11,7.5,0,8.4,0,3.2,47
3665,2017/1/12,7.2,0,9.6,0,3.6,50
3666,2017/1/13,7.6,0,9.6,0,4.5,48
3667,2017/1/14,3.4,0,4.9,0,4.2,48
3668,2017/1/15,1.9,0,8.5,0,2.7,36
3669,2017/1/16,4.1,0,8.7,0,3.3,37
3670,2017/1/17,6.6,0,8.9,0,2.8,49
3671,2017/1/18,6.3,0,8.7,0,2.5,58
3672,2017/1/19,7.2,0,5.6,0,3.5,46
3673,2017/1/20,3.7,0,0.2,0,4.2,60
3674,2017/1/21,6.5,0,9.7,0,5.3,50
3675,2017/1/22,7.4,0,9.7,0,3.9,44
3676,2017/1/23,4.5,0,5.2,0,4.7,34
3677,2017/1/24,3.2,0,8.3,0,3.4,32
3678,2017/1/25,4.4,0,10.1,0,3.2,33
3679,2017/1/26,5.7,0,9.9,0,2.3,48
3680,2017/1/27,11,0,5.3,0,6.6,51
3681,2017/1/28,9.1,0,8.9,0,2.7,49
3682,2017/1/29,8.8,0,6.1,0,3,59
3683,2017/1/30,12.3,0.5,8.6,0,4.8,63
3684,2017/1/31,6.8,0,9.3,0,5.9,35
3685,2017/2/1,6.5,0,8.1,0,3.5,43
3686,2017/2/2,5.5,0,10.2,0,4.1,33
3687,2017/2/3,7.7,0,9.5,0,3.3,37
3688,2017/2/4,8.7,0,9.7,0,3.1,43
3689,2017/2/5,7.3,1,2.4,0,2.2,64
3690,2017/2/6,9.2,0.5,6.3,0,3.9,51
3691,2017/2/7,6.6,0,9.8,0,6.1,28
3692,2017/2/8,7,0,8.3,0,4,31
3693,2017/2/9,3.1,5,0,0,4,83
3694,2017/2/10,4.3,1,4.6,0,3.9,69
3695,2017/2/11,4.8,0,6.9,0,3.1,39
3696,2017/2/12,5.8,0,7.7,0,3.2,34
3697,2017/2/13,6.6,0,9.2,0,3.2,32
3698,2017/2/14,6.3,0,7.9,0,3.5,37
3699,2017/2/15,7,0,10.4,0,2.9,40
3700,2017/2/16,8.1,0,10.4,0,2.8,53
3701,2017/2/17,14.1,0,6.1,0,7,60
3702,2017/2/18,8.5,0,4.9,0,3.9,46
3703,2017/2/19,7,0,10.4,0,4.8,46
3704,2017/2/20,10.7,3.5,4,0,6.4,63
3705,2017/2/21,7.1,0,10.8,0,6.4,31
3706,2017/2/22,7.3,0,4,0,3.7,51
3707,2017/2/23,13.1,4,2.5,0,6.1,71
3708,2017/2/24,7.8,0,2.4,0,5.5,35
3709,2017/2/25,8,0,7.6,0,2.2,59
3710,2017/2/26,8.9,0,9.8,0,2.4,53
3711,2017/2/27,6.7,0,0.4,0,4,60
3712,2017/2/28,6,0,8.3,0,3.6,61
3713,2017/3/1,7,10,8.3,0,2.2,72
3714,2017/3/2,7.1,10.5,0,0,3.2,94
3715,2017/3/3,9,1,9.1,0,3.4,60
3716,2017/3/4,9.5,0,6,0,3,48
3717,2017/3/5,10.9,0,8.6,0,2.8,55
3718,2017/3/6,9.6,9,0.3,0,2.1,88
3719,2017/3/7,7.1,0,3.3,0,3.9,52
3720,2017/3/8,6.4,0,8.2,0,2.3,51
3721,2017/3/9,8.1,0,11.2,0,2.7,43
3722,2017/3/10,9,0,9.8,0,3,40
3723,2017/3/11,7.9,0,5.5,0,4.2,46
3724,2017/3/12,8.2,0,8.3,0,2.8,54
3725,2017/3/13,8.7,2,0.5,0,2.7,74
3726,2017/3/14,8.3,2,0.3,0,4.9,86
3727,2017/3/15,6.2,0,0.5,0,3.9,72
3728,2017/3/16,8.4,0,7.4,0,2.5,58
3729,2017/3/17,9.5,0,8.4,0,4,39
3730,2017/3/18,10.4,0,8.3,0,2.5,45
3731,2017/3/19,12.4,0,8.1,0,2.5,42
3732,2017/3/20,12.8,0,9.5,0,4.4,38
3733,2017/3/21,9.6,20.5,0,0,3.6,89
3734,2017/3/22,10.2,0,8.8,0,5.4,42
3735,2017/3/23,9.8,0,4.4,0,2.6,45
3736,2017/3/24,9.1,0,6.3,0,4.7,41
3737,2017/3/25,8.3,0,8.7,0,3.7,43
3738,2017/3/26,6,11.5,0,0,4.2,91
3739,2017/3/27,6.1,14.5,3.8,0,5.3,84
3740,2017/3/28,8.8,0,8.4,0,3.1,58
3741,2017/3/29,9.3,0,8.7,0,2.5,67
3742,2017/3/30,12.3,0,10.4,0,2.9,61
3743,2017/3/31,8.8,9.5,0.9,0,4.2,65
3744,2017/4/1,6.5,8.5,0,0,3.7,81
3745,2017/4/2,8.7,0,8.3,0,2.9,60
3746,2017/4/3,10.7,0,9,0,3.3,59
3747,2017/4/4,11.6,0,12,0,3.1,60
3748,2017/4/5,14.9,0,9.1,0,4.4,62
3749,2017/4/6,16.8,0,7.6,0,6.2,68
3750,2017/4/7,17.5,0.5,3.4,0,6.8,85
3751,2017/4/8,16.5,9.5,0,0,3.6,98
3752,2017/4/9,14.4,7,0,0,3.6,93
3753,2017/4/10,11.1,0,5.6,0,2.8,48
3754,2017/4/11,9,35.5,0,0,4.9,88
3755,2017/4/12,14.3,0,7.4,0,3.5,63
3756,2017/4/13,12.8,0,7.6,0,3.5,46
3757,2017/4/14,15.4,0,12.1,0,4.3,50
3758,2017/4/15,18.7,0,9.6,0,6.7,58
3759,2017/4/16,19.5,0,11.6,0,3.3,52
3760,2017/4/17,17.7,16.5,3.7,0,3.1,77
3761,2017/4/18,19.5,29.5,4.6,0,6.7,74
3762,2017/4/19,18.6,0,12.3,0,5.6,46
3763,2017/4/20,15.5,0,9.6,0,3.3,48
3764,2017/4/21,15.5,0,1.2,0,1.8,74
3765,2017/4/22,15,9,0.4,0,2.6,70
3766,2017/4/23,13.8,0.5,11.3,0,3.5,57
3767,2017/4/24,14.9,0,7,0,3,59
3768,2017/4/25,16.1,0,9.6,0,4.5,62
3769,2017/4/26,16.6,0,0,0,5.7,75
3770,2017/4/27,14.2,6,1.7,0,3.7,77
3771,2017/4/28,15.8,0,9.2,0,2.6,58
3772,2017/4/29,16.9,0,12,0,3.5,62
3773,2017/4/30,18.5,0,12.6,0,3.6,56
3774,2017/5/1,17.9,1,8.4,0,2.6,66
3775,2017/5/2,16.9,0,10.5,0,3.6,39
3776,2017/5/3,17,0,9,0,3.8,62
3777,2017/5/4,18,0,8.6,0,4.1,68
3778,2017/5/5,18.9,0,12.5,0,3,78
3779,2017/5/6,20.9,0,11.4,0,5.1,78
3780,2017/5/7,20.1,0,2.2,0,2.7,73
3781,2017/5/8,21.7,0,12.5,0,3.6,49
3782,2017/5/9,19.1,0,0.8,0,2.6,57
3783,2017/5/10,16.4,5.5,0,0,1.5,94
3784,2017/5/11,21.3,0,10.2,0,2.3,67
3785,2017/5/12,21.7,0,9.3,0,2.5,73
3786,2017/5/13,17.8,34,0,0,3.1,95
3787,2017/5/14,18.1,0,1.9,0,3.5,79
3788,2017/5/15,17.9,0,1.6,0,2.6,85
3789,2017/5/16,18.8,0,4.5,0,3.2,76
3790,2017/5/17,17.7,0,0.3,0,2.1,72
3791,2017/5/18,18.2,0.5,6.3,0,2.7,74
3792,2017/5/19,20,0,13.1,0,3,73
3793,2017/5/20,21.7,0,13.1,0,2.7,70
3794,2017/5/21,23.1,0,12.6,0,3.2,67
3795,2017/5/22,22.8,0,12.6,0,4.4,66
3796,2017/5/23,22.2,0,12.7,0,5.8,63
3797,2017/5/24,22,0,4,0,4,75
3798,2017/5/25,21.5,0.5,1.2,0,2.6,81
3799,2017/5/26,19.2,19,0.2,0,2.4,94
3800,2017/5/27,21.9,0,10.2,0,3.6,70
3801,2017/5/28,20.9,0,10.2,0,3.2,68
3802,2017/5/29,21.3,0,11.4,0,3.5,72
3803,2017/5/30,23.1,0,11.5,0,3.3,70
3804,2017/5/31,23.2,0,5.4,0,4.4,77
3805,2017/6/1,22.2,20,4.2,0,2.6,84
3806,2017/6/2,23.7,0,12.1,0,4.8,49
3807,2017/6/3,21.3,0,13,0,3.6,44
3808,2017/6/4,20.9,0,11.9,0,3.9,44
3809,2017/6/5,20.1,5.5,8.8,0,3.5,58
3810,2017/6/6,19.8,0,5,0,3.3,67
3811,2017/6/7,20.2,0,0.3,0,4.6,74
3812,2017/6/8,20.9,0,3.1,0,4.3,85
3813,2017/6/9,22.8,0,5.5,0,2.8,70
3814,2017/6/10,24.2,0,11.4,0,4.3,64
3815,2017/6/11,21.3,0,2.5,0,3.3,69
3816,2017/6/12,20.1,0,3.2,0,3.7,63
3817,2017/6/13,17.4,14.5,0.1,0,2.6,91
3818,2017/6/14,19.4,6.5,6.5,0,3.4,81
3819,2017/6/15,21.3,0,7.9,0,3.3,77
3820,2017/6/16,22.9,0,13.1,0,2.8,69
3821,2017/6/17,22.2,0,13.1,0,3.2,61
3822,2017/6/18,19.8,30,0,0,3.4,86
3823,2017/6/19,22.4,0.5,10.4,0,4.5,66
3824,2017/6/20,22.5,0,8.7,0,3.4,76
3825,2017/6/21,22.4,47,0,0,6.2,90
3826,2017/6/22,24,0,3.4,0,2.5,67
3827,2017/6/23,24.2,0,12.8,0,2.9,72
3828,2017/6/24,24.3,0,8.4,0,2.6,75
3829,2017/6/25,22.3,10,0,0,2.1,94
3830,2017/6/26,23,0,1.2,0,2.5,83
3831,2017/6/27,23.1,1,0.1,0,2.1,87
3832,2017/6/28,22.7,1.5,0.9,0,1.6,90
3833,2017/6/29,24.2,0,3,0,2.3,82
3834,2017/6/30,23.7,1.5,0.1,0,4.1,88
3835,2017/7/1,24.5,0,0,0,3.1,83
3836,2017/7/2,26.2,1,4.1,0,2.4,80
3837,2017/7/3,28.1,0,8,0,3.8,75
3838,2017/7/4,27,39.5,0,0,2.5,78
3839,2017/7/5,26.2,0,5.9,0,2.9,80
3840,2017/7/6,26.3,0,9.4,0,3.5,76
3841,2017/7/7,26.2,0,13.1,0,2.6,75
3842,2017/7/8,27.1,0,13.1,0,2.5,72
3843,2017/7/9,26.9,0,12.6,0,3.2,79
3844,2017/7/10,26.9,0,11.3,0,4.1,80
3845,2017/7/11,27.2,0,8.4,0,4.9,79
3846,2017/7/12,27.9,0,12.6,0,5.8,81
3847,2017/7/13,27.5,0,8.5,0,5.9,83
3848,2017/7/14,27.7,0,13.3,0,4.9,74
3849,2017/7/15,27.7,0,12.9,0,2.9,74
3850,2017/7/16,29,0,6.7,0,2.4,74
3851,2017/7/17,29.1,0,6.7,0,2.7,69
3852,2017/7/18,26.6,12,3.6,0,2.7,81
3853,2017/7/19,26.4,0,9.7,0,3.2,78
3854,2017/7/20,27.7,0,5.6,0,3.7,77
3855,2017/7/21,28.6,0,12.9,0,4.3,75
3856,2017/7/22,28.3,0,10.2,0,4.5,74
3857,2017/7/23,26.9,0,0.2,0,5.5,81
3858,2017/7/24,28.2,0,4.6,0,6.1,75
3859,2017/7/25,28.6,0,6.4,0,5,77
3860,2017/7/26,24.7,8.5,0,0,2.5,91
3861,2017/7/27,24.3,0.5,0,0,3.3,81
3862,2017/7/28,26.9,0.5,8.5,0,2.4,80
3863,2017/7/29,27.1,18.5,4.3,0,2.2,84
3864,2017/7/30,26.1,0.5,1.2,0,2.3,83
3865,2017/7/31,28,0,10.8,0,2.7,77
3866,2017/8/1,26.5,17.5,1,0,3,87
3867,2017/8/2,23.1,2,0,0,2.5,83
3868,2017/8/3,24.4,0,2.5,0,2.6,76
3869,2017/8/4,25.4,1.5,0.5,0,2.6,86
3870,2017/8/5,27.7,0,6.8,0,2.2,83
3871,2017/8/6,29.1,0,9.5,0,2.7,80
3872,2017/8/7,28.6,2.5,4.8,0,4.9,83
3873,2017/8/8,29.5,0,5.1,0,5,73
3874,2017/8/9,29.9,0,9.8,0,2.7,74
3875,2017/8/10,25.8,3.5,1.4,0,3.6,86
3876,2017/8/11,23,7,0,0,2.5,96
3877,2017/8/12,24.4,7,3.1,0,2.5,88
3878,2017/8/13,26.6,0,4.7,0,2.8,81
3879,2017/8/14,24.6,15.5,0,0,2.4,92
3880,2017/8/15,23.9,32.5,0,0,2.1,95
3881,2017/8/16,22,18,0,0,3.8,98
3882,2017/8/17,24.5,0.5,0,0,3.5,86
3883,2017/8/18,26.7,0,3.2,0,2.2,85
3884,2017/8/19,27,31,4.9,0,2.6,85
3885,2017/8/20,25.2,5,3.8,0,2.2,85
3886,2017/8/21,27,0,3.1,0,2.6,80
3887,2017/8/22,28,0,3.2,0,3.5,81
3888,2017/8/23,30,0,10.6,0,2.1,68
3889,2017/8/24,29.9,0,8.2,0,2.8,69
3890,2017/8/25,30.6,0,6.7,0,1.7,70
3891,2017/8/26,29.4,0,4.8,0,2.8,73
3892,2017/8/27,27,0,4.8,0,3,64
3893,2017/8/28,26.7,0,8.1,0,3.1,73
3894,2017/8/29,28.3,0,6.4,0,4.9,80
3895,2017/8/30,28.4,0,5.8,0,3.7,80
3896,2017/8/31,22.3,4.5,0.2,0,3.7,85
3897,2017/9/1,21.9,10,2.3,0,4.1,70
3898,2017/9/2,20.4,14,5.9,0,5.1,77
3899,2017/9/3,22.5,0,6.9,0,2.7,71
3900,2017/9/4,21,4.5,0,0,3,85
3901,2017/9/5,23.4,0,5.2,0,2.9,80
3902,2017/9/6,22.2,5,0,0,2.4,95
3903,2017/9/7,23.2,0,0,0,1.8,92
3904,2017/9/8,23.7,0.5,3,0,2.7,85
3905,2017/9/9,24.7,0,8.8,0,2.5,75
3906,2017/9/10,25.6,0,7.3,0,2.9,76
3907,2017/9/11,25.9,5,6.2,0,4.1,77
3908,2017/9/12,25.6,26.5,0,0,4.5,89
3909,2017/9/13,26.3,0,9.2,0,2.9,71
3910,2017/9/14,25.8,0,8.4,0,3.1,70
3911,2017/9/15,23.6,0,3.6,0,2.6,58
3912,2017/9/16,20.9,20,0,0,2.5,78
3913,2017/9/17,19,52,0,0,4.4,98
3914,2017/9/18,27.1,22.5,10.9,0,6,68
3915,2017/9/19,25.2,0,8.2,0,2.8,62
3916,2017/9/20,24,0,0,0,3.6,70
3917,2017/9/21,24.6,0,10,0,2.7,53
3918,2017/9/22,22.2,52,2.4,0,2.7,79
3919,2017/9/23,20.2,27,0.1,0,3.2,83
3920,2017/9/24,22.2,0,1.6,0,1.8,74
3921,2017/9/25,24,0,10.6,0,2.5,74
3922,2017/9/26,24,0,8.9,0,2.7,75
3923,2017/9/27,23.9,8.5,0.7,0,3.8,74
3924,2017/9/28,19.9,75,0.2,0,3.7,87
3925,2017/9/29,20.8,0,8.8,0,2.5,68
3926,2017/9/30,20.9,0,1.7,0,2.6,75
3927,2017/10/1,21.2,0,7,0,2.7,66
3928,2017/10/2,23,1.5,0.6,0,2.8,73
3929,2017/10/3,21.9,3,3,0,3,85
3930,2017/10/4,18.5,0,1.3,0,3.8,63
3931,2017/10/5,17.3,0,2.6,0,3.1,52
3932,2017/10/6,16.2,29.5,0,0,4.6,75
3933,2017/10/7,18.9,39,1.7,0,4.2,89
3934,2017/10/8,21,0,8.1,0,2.6,84
3935,2017/10/9,21.5,0,10.5,0,2.3,77
3936,2017/10/10,23.2,0,10.4,0,2.1,77
3937,2017/10/11,22.1,0,4.1,0,2.2,88
3938,2017/10/12,23.8,0,7.5,0,2.7,78
3939,2017/10/13,16.6,13,0,0,3.1,90
3940,2017/10/14,15.1,13,0,0,3.4,94
3941,2017/10/15,15.5,13.5,0,0,3,93
3942,2017/10/16,13.2,25,0,0,4.4,97
3943,2017/10/17,13.8,11,0.3,0,3.7,92
3944,2017/10/18,15.1,0,7.2,0,3.2,71
3945,2017/10/19,11.3,45,0,0,5.7,96
3946,2017/10/20,14.6,8.5,0,0,5.7,94
3947,2017/10/21,16.6,15,0,0,4.4,99
3948,2017/10/22,17.5,153,0,0,5.8,99
3949,2017/10/23,19.7,32,5.9,0,6.9,64
3950,2017/10/24,15.8,0,0.7,0,3,59
3951,2017/10/25,13.3,13,0,0,4.5,84
3952,2017/10/26,15.4,0,10.4,0,2.6,69
3953,2017/10/27,15.6,0,10.4,0,2.8,71
3954,2017/10/28,14.7,4.5,0,0,4.5,83
3955,2017/10/29,14.7,124.5,0,0,4.7,98
3956,2017/10/30,15.9,0,9.7,0,6.6,52
3957,2017/10/31,13.7,0,3.2,0,2.7,50
3958,2017/11/1,14.6,0,9.2,0,2.6,63
3959,2017/11/2,16,2,8.9,0,2.7,68
3960,2017/11/3,17,5,7.8,0,3.1,75
3961,2017/11/4,16.6,0,4.6,0,3.3,67
3962,2017/11/5,14.2,0,7.5,0,3.5,50
3963,2017/11/6,15.1,0,9.2,0,2.6,63
3964,2017/11/7,16.8,0,9.4,0,2.7,71
3965,2017/11/8,17.8,1.5,0,0,4.7,77
3966,2017/11/9,15.2,0,9.5,0,5.4,50
3967,2017/11/10,15,0,6.7,0,3,59
3968,2017/11/11,17.2,0.5,3.3,0,7,54
3969,2017/11/12,13,0,7.8,0,4.1,45
3970,2017/11/13,12.4,4,6.5,0,2.9,67
3971,2017/11/14,12.8,5,0,0,2.3,87
3972,2017/11/15,13.7,0,4.1,0,2.3,82
3973,2017/11/16,12.5,0,6.7,0,3,56
3974,2017/11/17,10.9,0,7.6,0,2.6,61
3975,2017/11/18,11.7,0.5,0,0,3.9,71
3976,2017/11/19,9.5,0,5,0,4.9,48
3977,2017/11/20,7.7,0,1.9,0,2.2,56
3978,2017/11/21,8.9,0,9.9,0,3.9,46
3979,2017/11/22,7.7,5,4.3,0,2.8,69
3980,2017/11/23,10.1,41.5,1.6,0,3.3,79
3981,2017/11/24,11,0,8.7,0,3,46
3982,2017/11/25,10.5,0,8.8,0,2.5,54
3983,2017/11/26,12.8,0,7.2,0,5.3,54
3984,2017/11/27,12.4,0,4,0,3.1,63
3985,2017/11/28,12.3,0,0.3,0,3.2,73
3986,2017/11/29,13.3,0,9.3,0,1.9,74
3987,2017/11/30,12.3,0,0,0,2.9,76
3988,2017/12/1,9.3,0,0.9,0,3.2,83
3989,2017/12/2,8.5,0,6.7,0,2.8,67
3990,2017/12/3,9.1,0,8.6,0,2.7,64
3991,2017/12/4,9.7,0,4,0,2.9,61
3992,2017/12/5,10.1,0,8.9,0,3.7,53
3993,2017/12/6,8.1,0,9.4,0,2.9,49
3994,2017/12/7,7.6,0,8.3,0,2.7,64
3995,2017/12/8,6.5,1,0.4,0,2.9,73
3996,2017/12/9,7,0,9.6,0,2.6,53
3997,2017/12/10,9.3,0,8.5,0,4.6,58
3998,2017/12/11,12.8,0,8.7,0,6.9,52
3999,2017/12/12,7.4,0,8,0,4.2,37
4000,2017/12/13,6.5,0,8.1,0,3.6,40
4001,2017/12/14,6.5,0,9.4,0,4.1,39
4002,2017/12/15,6.3,0,1,0,2.4,50
4003,2017/12/16,9.4,0,6.2,0,2.7,54
4004,2017/12/17,7,0,8.8,0,5.3,40
4005,2017/12/18,5.6,0,8.4,0,2.5,53
4006,2017/12/19,7.6,0,9.3,0,3.8,50
4007,2017/12/20,6.9,0,6.7,0,2.6,49
4008,2017/12/21,6.4,0,6.4,0,3,60
4009,2017/12/22,6.7,0,6.1,0,2.1,66
4010,2017/12/23,8,0,7.3,0,2.2,60
4011,2017/12/24,8.6,1,3.5,0,2.5,65
4012,2017/12/25,10.3,15,8.5,0,4,61
4013,2017/12/26,8.1,0,9.1,0,4.1,49
4014,2017/12/27,5.3,0,9.1,0,3.1,44
4015,2017/12/28,4.9,0,9.3,0,2.6,41
4016,2017/12/29,6.3,0,7.2,0,3,41
4017,2017/12/30,7.1,0,9.4,0,3,41
4018,2017/12/31,4.8,0,0.9,0,3,63
